Date,Prophet_Forecast
2022-12-31,80.50298535940472
2023-01-01,80.12317240668767
2023-01-02,85.96851386371146
2023-01-03,85.55958131987613
2023-01-04,85.45283555621647
2023-01-05,84.93538565034852
2023-01-06,84.48093752169045
2023-01-07,77.7155460958745
2023-01-08,77.3203695060889
2023-01-09,83.17217809159744
2023-01-10,82.79417940358587
2023-01-11,82.74500353429441
2023-01-12,82.3133879217971
2023-01-13,81.97406392192684
2023-01-14,75.35346103381204
2023-01-15,75.13242855621738
2023-01-16,81.18672841093759
2023-01-17,81.03786091146125
2023-01-18,81.24206793687716
2023-01-19,81.08505238237423
2023-01-20,81.03791547577787
2023-01-21,74.72292674439647
2023-01-22,74.81632493324697
2023-01-23,81.1889017996237
2023-01-24,81.35692846069489
2023-01-25,81.87126641672165
2023-01-26,82.01219960542302
2023-01-27,82.2454864471373
2023-01-28,76.18824398569599
2023-01-29,76.51185976465604
