Date,SARIMA_Forecast
2022-12-31,337.5778238549658
2023-01-01,337.57782386367336
2023-01-02,335.8183473982071
2023-01-03,335.81834740425614
2023-01-04,335.4636651628177
2023-01-05,335.4636651666565
2023-01-06,335.43668838025735
2023-01-07,335.4366883817498
2023-01-08,336.06373116420104
2023-01-09,336.0637311697813
2023-01-10,335.516017321458
2023-01-11,335.51601731843573
2023-01-12,334.3261330640117
2023-01-13,334.3261330720069
2023-01-14,333.53188581436285
2023-01-15,333.5318858199171
2023-01-16,333.113780127516
2023-01-17,333.1137801310408
2023-01-18,333.0521979238476
2023-01-19,333.05219792521797
2023-01-20,334.1678449687591
2023-01-21,334.16784497388284
2023-01-22,333.67802429728323
2023-01-23,333.67802429450825
2023-01-24,332.46095718173495
2023-01-25,332.4609571897884
2023-01-26,331.5877516197424
2023-01-27,331.5877516253371
2023-01-28,331.1748341396481
2023-01-29,331.17483414319855
