Date,Prophet_Forecast
2022-12-31,321.8659172842334
2023-01-01,320.9085259393067
2023-01-02,332.2965804187911
2023-01-03,331.0422811911971
2023-01-04,328.75235380105755
2023-01-05,327.70939599120453
2023-01-06,326.52350094625996
2023-01-07,311.3424540796842
2023-01-08,309.21051844335847
2023-01-09,319.51386509852097
2023-01-10,317.29666583025806
2023-01-11,314.19463026839344
2023-01-12,312.5155977854929
2023-01-13,310.89050839867355
2023-01-14,295.48306665337736
2023-01-15,293.3481267522265
2023-01-16,303.8768647443119
2023-01-17,302.11276069901385
2023-01-18,299.6851744137526
2023-01-19,298.8901224603166
2023-01-20,298.3415742811696
2023-01-21,284.18157107528475
2023-01-22,283.43918209275984
2023-01-23,295.4763475215782
2023-01-24,295.30461176276737
2023-01-25,294.51950958206453
2023-01-26,295.38219055350334
2023-01-27,296.4715764312984
2023-01-28,283.89533207848564
2023-01-29,284.6496420716647
