Date,Prophet_Forecast
2022-12-31,79.971581020038
2023-01-01,80.39765110791787
2023-01-02,74.6929093152819
2023-01-03,75.04168279560338
2023-01-04,75.35697087119279
2023-01-05,75.67767032447198
2023-01-06,75.88618735609901
2023-01-07,82.26480858708914
2023-01-08,82.41055660381127
2023-01-09,76.39154994164981
2023-01-10,76.39906737808403
2023-01-11,76.35369730251371
2023-01-12,76.30237962644523
2023-01-13,76.13582205613329
2023-01-14,82.14466809372115
2023-01-15,81.93414747493142
2023-01-16,75.58023422997252
2023-01-17,75.28151746869554
2023-01-18,74.96517068767605
2023-01-19,74.68383175490318
2023-01-20,74.33287962395035
2023-01-21,80.20648879337668
2023-01-22,79.9121951913954
2023-01-23,73.52700088430959
2023-01-24,73.24922410146984
2023-01-25,73.00448090634644
2023-01-26,72.84261032741988
2023-01-27,72.65502779206953
2023-01-28,78.7308858369264
2023-01-29,78.67177295259101
