Date,SARIMA_Forecast
2022-12-31,121.99942506157232
2023-01-01,122.09552040179193
2023-01-02,122.35727045114443
2023-01-03,122.07134122334584
2023-01-04,122.05119955632617
2023-01-05,122.40434104794906
2023-01-06,122.40876557983799
2023-01-07,122.44511917921555
2023-01-08,122.26027017002038
2023-01-09,122.12620048001797
2023-01-10,122.44252125023172
2023-01-11,122.39302462117134
2023-01-12,122.16908056839776
2023-01-13,122.28331232725633
2023-01-14,122.53768343507011
2023-01-15,122.25485371803323
2023-01-16,122.23347693662751
2023-01-17,122.58701642679918
2023-01-18,122.59130295285892
2023-01-19,122.62774131854616
2023-01-20,122.4428914300933
2023-01-21,122.30891773279622
2023-01-22,122.62506750539046
2023-01-23,122.57557065666037
2023-01-24,122.35162248158402
2023-01-25,122.46585595852888
2023-01-26,122.72022636476993
2023-01-27,122.43739694110049
2023-01-28,122.41602004173252
2023-01-29,122.76955957269811
