Date,Prophet_Forecast
2022-12-31,39.05787014162457
2023-01-01,39.05552553571969
2023-01-02,38.804909898061865
2023-01-03,38.77202633052631
2023-01-04,38.73349955248281
2023-01-05,38.653190996335645
2023-01-06,38.69826701746408
2023-01-07,39.03407966649508
2023-01-08,39.03848104189542
2023-01-09,38.801352364915985
2023-01-10,38.78850667783159
2023-01-11,38.776244961803094
2023-01-12,38.72797409306799
2023-01-13,38.81028083799931
2023-01-14,39.18782128462845
2023-01-15,39.23764660701606
2023-01-16,39.04874611289558
2023-01-17,39.085966217111896
2023-01-18,39.12458481699361
2023-01-19,39.126949113028736
2023-01-20,39.25857065333488
2023-01-21,39.683036540337696
2023-01-22,39.77635721064603
2023-01-23,39.62653123862488
2023-01-24,39.69748530409075
2023-01-25,39.76366830855001
2023-01-26,39.78670721456014
2023-01-27,39.93151795294209
2023-01-28,40.36122994894366
2023-01-29,40.45154434778823
