Date,ARIMA_Forecast
2022-12-31,78.31694064126351
2023-01-01,78.19842772193141
2023-01-02,78.30057130799516
2023-01-03,78.25562942041124
2023-01-04,78.28849061861304
2023-01-05,78.28132246071327
2023-01-06,78.2870504641547
2023-01-07,78.28089373375128
2023-01-08,78.28258179978856
2023-01-09,78.28128711911633
2023-01-10,78.28202892056262
2023-01-11,78.28179095403402
2023-01-12,78.28207914876465
2023-01-13,78.28196769267342
2023-01-14,78.28201278681892
2023-01-15,78.28196583070594
2023-01-16,78.28198048492209
2023-01-17,78.28196971366089
2023-01-18,78.28197724364732
2023-01-19,78.28197522767864
2023-01-20,78.28197738046475
2023-01-21,78.28197629524658
2023-01-22,78.2819766782107
2023-01-23,78.28197627617028
2023-01-24,78.28197641806801
2023-01-25,78.28197633836486
2023-01-26,78.2819764062194
2023-01-27,78.28197638648237
2023-01-28,78.28197640324349
2023-01-29,78.28197639307578
