Date,Prophet_Forecast
2022-12-31,175.54698247870516
2023-01-01,175.86059187666544
2023-01-02,178.4470232780361
2023-01-03,179.03087347353244
2023-01-04,179.33628103881395
2023-01-05,179.46796314830274
2023-01-06,179.8009447156256
2023-01-07,177.98826014909716
2023-01-08,178.35826372725884
2023-01-09,180.98172279454906
2023-01-10,181.58279690316166
2023-01-11,181.88536397777546
2023-01-12,181.99408489532217
2023-01-13,182.28416091835615
2023-01-14,180.4090629581129
2023-01-15,180.6978672737962
2023-01-16,183.22237037408587
2023-01-17,183.70808483118643
2023-01-18,183.88057574095433
2023-01-19,183.84652800597752
2023-01-20,183.98349784313478
2023-01-21,181.94762668148755
2023-01-22,182.07095151420432
2023-01-23,184.42848422934298
2023-01-24,184.7491617149014
2023-01-25,184.76212689843808
2023-01-26,184.5777316704132
2023-01-27,184.57721620417624
2023-01-28,182.4203442704906
2023-01-29,182.44263033422718
