Date,Prophet_Forecast
2022-12-31,95.22153676465149
2023-01-01,94.77854317278205
2023-01-02,106.09093651921773
2023-01-03,105.65906053730028
2023-01-04,105.17288236337298
2023-01-05,104.67940649364539
2023-01-06,104.4866019932008
2023-01-07,92.53687760717862
2023-01-08,92.2841303140697
2023-01-09,103.82364605677022
2023-01-10,103.65324497356988
2023-01-11,103.45952373198864
2023-01-12,103.28532361113558
2023-01-13,103.43373417645316
2023-01-14,91.84166558172691
2023-01-15,91.95701280604969
2023-01-16,103.86868776601275
2023-01-17,104.06790833979935
2023-01-18,104.23459321463105
2023-01-19,104.40498721079179
2023-01-20,104.8758227365909
2023-01-21,93.57804614515797
2023-01-22,93.95412807943337
2023-01-23,106.08822969012213
2023-01-24,106.46760998942509
2023-01-25,106.76911987288008
2023-01-26,107.02690457643344
2023-01-27,107.53661792026483
2023-01-28,96.22917546043861
2023-01-29,96.54806469376652
