Date,ARIMA_Forecast
2022-12-31,63.93160277667325
2023-01-01,63.99787584589447
2023-01-02,63.88410980989428
2023-01-03,63.990104230609525
2023-01-04,63.95703942093412
2023-01-05,63.944627745358815
2023-01-06,63.954475856528234
2023-01-07,63.94327439746181
2023-01-08,63.951991725207016
2023-01-09,63.9498957837247
2023-01-10,63.948212876811134
2023-01-11,63.949393165201606
2023-01-12,63.948349248826354
2023-01-13,63.94903327530037
2023-01-14,63.948932064899076
2023-01-15,63.9487319489565
2023-01-16,63.94885855925224
2023-01-17,63.948766065130556
2023-01-18,63.94881648885498
2023-01-19,63.9488156450459
2023-01-20,63.94879367806087
2023-01-21,63.948806286655206
2023-01-22,63.948798505952134
2023-01-23,63.948801889249324
2023-01-24,63.94880256014992
2023-01-25,63.948800282932034
2023-01-26,63.94880146664836
2023-01-27,63.94880085008479
2023-01-28,63.94880104082783
2023-01-29,63.94880116571409
