Date,SARIMA_Forecast
2022-12-31,149.7620771306138
2023-01-01,150.11209046929957
2023-01-02,149.52070498059345
2023-01-03,149.70670092312696
2023-01-04,149.86807600573258
2023-01-05,150.0686115488261
2023-01-06,150.18133429901437
2023-01-07,150.28659842380046
2023-01-08,150.77462411695387
2023-01-09,150.66773486761207
2023-01-10,150.63328954739785
2023-01-11,150.9856204466578
2023-01-12,151.01693460437693
2023-01-13,151.41487901779516
2023-01-14,150.86227381137004
2023-01-15,151.08051863451587
2023-01-16,151.26803377136247
2023-01-17,151.49061984722604
2023-01-18,151.62014010650037
2023-01-19,151.73963752788003
2023-01-20,152.2384261598565
2023-01-21,152.14055335936226
2023-01-22,152.11421331321014
2023-01-23,152.47297412624823
2023-01-24,152.5094643761867
2023-01-25,152.911636289757
2023-01-26,152.36248383479673
2023-01-27,152.58354853366214
2023-01-28,152.7733667586601
2023-01-29,152.99783373561243
