Date,SARIMA_Forecast
2022-12-31,31.9552925959644
2023-01-01,32.04726516051804
2023-01-02,32.06272726118777
2023-01-03,32.04871812043994
2023-01-04,32.009083432093995
2023-01-05,32.01210768681308
2023-01-06,32.04091235918619
2023-01-07,32.03391959067935
2023-01-08,32.02453546181242
2023-01-09,32.06568021325507
2023-01-10,32.18793238739
2023-01-11,32.14202919463112
2023-01-12,32.1153370893433
2023-01-13,32.18608433875601
2023-01-14,32.1770582256279
2023-01-15,32.16246369147164
2023-01-16,32.12672913966568
2023-01-17,32.12934312932204
2023-01-18,32.14370916680899
2023-01-19,32.14728575146392
2023-01-20,32.14209948534702
2023-01-21,32.16665980466457
2023-01-22,32.308649309520305
2023-01-23,32.26189214849473
2023-01-24,32.2359853231083
2023-01-25,32.30750280862871
2023-01-26,32.29935822679396
2023-01-27,32.28478597129679
2023-01-28,32.24891006871908
2023-01-29,32.25153917717284
