Date,Prophet_Forecast
2022-12-31,73.46531299584801
2023-01-01,73.43495409067334
2023-01-02,76.13335504728224
2023-01-03,76.17512055811476
2023-01-04,76.0982032556841
2023-01-05,76.04247856450034
2023-01-06,76.02362909644653
2023-01-07,73.24532281595936
2023-01-08,73.21623318392668
2023-01-09,75.91884348821276
2023-01-10,75.96803004026546
2023-01-11,75.9019724452619
2023-01-12,75.86072247967789
2023-01-13,75.86008361220536
2023-01-14,73.10378543976951
2023-01-15,73.10050126126144
2023-01-16,75.83265098106216
2023-01-17,75.91498398006539
2023-01-18,75.88549009721271
2023-01-19,75.88397017403689
2023-01-20,75.9259181031613
2023-01-21,73.21469855021161
2023-01-22,73.25856846615379
2023-01-23,76.03948447836562
2023-01-24,76.17169069990292
2023-01-25,76.19263501131083
2023-01-26,76.2415451905758
2023-01-27,76.33331676953455
2023-01-28,73.67069673834958
2023-01-29,73.76131118251148
