Date,SARIMA_Forecast
2022-12-31,74.68038239709026
2023-01-01,74.68038239709567
2023-01-02,74.87252484578029
2023-01-03,74.87252484577678
2023-01-04,74.82701150099435
2023-01-05,74.82701150099297
2023-01-06,74.94819508996879
2023-01-07,74.94819508997341
2023-01-08,74.80711575742409
2023-01-09,74.80711575739994
2023-01-10,74.5102116860938
2023-01-11,74.51021168594706
2023-01-12,74.53364893219407
2023-01-13,74.53364893219917
2023-01-14,74.73362837631649
2023-01-15,74.73362837631318
2023-01-16,74.69866101271418
2023-01-17,74.6986610127129
2023-01-18,74.75042315146587
2023-01-19,74.7504231514702
2023-01-20,74.75436670849344
2023-01-21,74.75436670847066
2023-01-22,74.44364312901709
2023-01-23,74.44364312887868
2023-01-24,74.4663383404416
2023-01-25,74.46633834044673
2023-01-26,74.66587226902236
2023-01-27,74.66587226901902
2023-01-28,74.63030539013899
2023-01-29,74.63030539013768
