Date,ARIMA_Forecast
2022-12-31,148.92786565789976
2023-01-01,149.01176703100347
2023-01-02,148.85198089204536
2023-01-03,148.85063435733875
2023-01-04,148.87505483033794
2023-01-05,148.86401377969574
2023-01-06,148.87669580023126
2023-01-07,148.8744025041676
2023-01-08,148.87227979863002
2023-01-09,148.8737972539415
2023-01-10,148.87266710995695
2023-01-11,148.87300996559156
2023-01-12,148.87316061040892
2023-01-13,148.87298685214827
2023-01-14,148.87310072525446
2023-01-15,148.87306001593032
2023-01-16,148.87305103969217
2023-01-17,148.87306891896299
2023-01-18,148.87305686272828
2023-01-19,148.87306151927214
2023-01-20,148.8730618800967
2023-01-21,148.8730601508565
2023-01-22,148.87306143113312
2023-01-23,148.87306090015068
2023-01-24,148.87306091356996
2023-01-25,148.87306107443857
2023-01-26,148.87306094035705
2023-01-27,148.873061000607
2023-01-28,148.87306099434966
2023-01-29,148.87306097985078
