Date,Prophet_Forecast
2022-12-31,629.7324788736428
2023-01-01,630.1525041206132
2023-01-02,602.1716117618878
2023-01-03,602.837055918561
2023-01-04,602.8917198008822
2023-01-05,603.5378861971685
2023-01-06,603.7546709062057
2023-01-07,630.9171698315191
2023-01-08,630.9132736998882
2023-01-09,602.6327646566152
2023-01-10,603.1321379619861
2023-01-11,603.1606369743587
2023-01-12,603.9238347098326
2023-01-13,604.4009533247207
2023-01-14,631.9639748224896
2023-01-15,632.4944975063538
2023-01-16,604.872950967988
2023-01-17,606.1436094103377
2023-01-18,607.0408862158566
2023-01-19,608.7532360766636
2023-01-20,610.240847577931
2023-01-21,638.8551698291378
2023-01-22,640.4562169863551
2023-01-23,613.9022520978737
2023-01-24,616.215278347604
2023-01-25,618.1078088301381
2023-01-26,620.7472296613602
2023-01-27,623.0739283642228
2023-01-28,652.4212210203135
2023-01-29,654.6330130230879
