Date,ARIMA_Forecast
2022-12-31,46.288828253055534
2023-01-01,46.2888307737041
2023-01-02,46.28583989802469
2023-01-03,46.28583946768881
2023-01-04,46.28647734775747
2023-01-05,46.286477516000495
2023-01-06,46.28636872383953
2023-01-07,46.286368692573475
2023-01-08,46.28639064586891
2023-01-09,46.28639065449905
2023-01-10,46.28638675449835
2023-01-11,46.28638675282431
2023-01-12,46.28638751551251
2023-01-13,46.28638751591167
2023-01-14,46.2863873772177
2023-01-15,46.28638737713874
2023-01-16,46.28638740378241
2023-01-17,46.28638740379986
2023-01-18,46.28638739888953
2023-01-19,46.286387398886056
2023-01-20,46.286387399819816
2023-01-21,46.28638739982055
2023-01-22,46.28638739964714
2023-01-23,46.28638739964699
2023-01-24,46.286387399679775
2023-01-25,46.2863873996798
2023-01-26,46.286387399673686
2023-01-27,46.28638739967368
2023-01-28,46.28638739967483
2023-01-29,46.28638739967483
