Date,SARIMA_Forecast
2022-12-31,65.42741985124623
2023-01-01,65.50430801027159
2023-01-02,64.82752266624723
2023-01-03,64.60939493368384
2023-01-04,64.26983478870574
2023-01-05,64.12848576475845
2023-01-06,64.38172773590797
2023-01-07,64.43833881643349
2023-01-08,64.76861713039987
2023-01-09,64.6905555491357
2023-01-10,64.98836424263409
2023-01-11,64.96735788584584
2023-01-12,64.66635366132365
2023-01-13,64.80641600569925
2023-01-14,64.32300095559407
2023-01-15,64.15542300434548
2023-01-16,63.791025130208354
2023-01-17,63.597031866939126
2023-01-18,63.817766962802814
2023-01-19,63.827231618079836
2023-01-20,64.10305313255839
2023-01-21,64.12729197172497
2023-01-22,64.35584753117847
2023-01-23,64.36079074962146
2023-01-24,64.04192334432376
2023-01-25,64.1883239833956
2023-01-26,63.72418019311341
2023-01-27,63.56165680339775
2023-01-28,63.194774495586856
2023-01-29,62.995532886259255
