Date,Prophet_Forecast
2022-12-31,72.59103284602547
2023-01-01,72.74990268074416
2023-01-02,74.80995891637535
2023-01-03,75.073847355001
2023-01-04,75.19139685950988
2023-01-05,75.33671118482384
2023-01-06,75.41944348497134
2023-01-07,73.55285958641397
2023-01-08,73.65331105554068
2023-01-09,75.6497137455781
2023-01-10,75.84655925802129
2023-01-11,75.89559849898102
2023-01-12,75.97288382783016
2023-01-13,75.98999275694177
2023-01-14,74.06204063654032
2023-01-15,74.10710470186334
2023-01-16,76.05565648553144
2023-01-17,76.21353127996132
2023-01-18,76.23357497671634
2023-01-19,76.29265579217986
2023-01-20,76.30286468629627
2023-01-21,74.37951256916462
2023-01-22,74.44054712666936
2023-01-23,76.4159865024001
2023-01-24,76.61089852789465
2023-01-25,76.67706560762097
2023-01-26,76.79002232495941
2023-01-27,76.8602889222026
2023-01-28,75.00140790217137
2023-01-29,75.12940556521407
