Date,ARIMA_Forecast
2022-12-31,120.6631773958517
2023-01-01,120.71593186711047
2023-01-02,120.63001495115232
2023-01-03,120.68748173193764
2023-01-04,120.6642120757701
2023-01-05,120.67201100720771
2023-01-06,120.67709790602834
2023-01-07,120.6700097672394
2023-01-08,120.6748098316291
2023-01-09,120.67247033793748
2023-01-10,120.6730385061315
2023-01-11,120.67347361153753
2023-01-12,120.67288212006511
2023-01-13,120.6733068183378
2023-01-14,120.67309609333452
2023-01-15,120.67314175095531
2023-01-16,120.67317767185125
2023-01-17,120.67312693781271
2023-01-18,120.67316447574196
2023-01-19,120.67314603415231
2023-01-20,120.67314998333185
2023-01-21,120.67315297056395
2023-01-22,120.67314856655351
2023-01-23,120.67315185702986
2023-01-24,120.67315024825596
2023-01-25,120.67315060042804
2023-01-26,120.67315085234806
2023-01-27,120.67315046939504
2023-01-28,120.6731507565299
2023-01-29,120.67315061585603
