Date,ARIMA_Forecast
2022-12-31,157.42820461394317
2023-01-01,157.4251573441431
2023-01-02,157.1938519521669
2023-01-03,157.57552158742828
2023-01-04,157.2399733881879
2023-01-05,157.3712709452788
2023-01-06,157.33691229714174
2023-01-07,157.30238879655977
2023-01-08,157.37584953265065
2023-01-09,157.3168595628992
2023-01-10,157.34786753667044
2023-01-11,157.33615917291456
2023-01-12,157.3309931302736
2023-01-13,157.343582692972
2023-01-14,157.33279243316284
2023-01-15,157.3397576710501
2023-01-16,157.33682873062025
2023-01-17,157.33626040734524
2023-01-18,157.33828714481103
2023-01-19,157.3362666134949
2023-01-20,157.33773754505933
2023-01-21,157.33707059821748
2023-01-22,157.33706877466616
2023-01-23,157.33738209158898
2023-01-24,157.33700505220818
2023-01-25,157.33730100639406
2023-01-26,157.3371538381132
2023-01-27,157.33717618860274
2023-01-28,157.33722239441303
2023-01-29,157.3371536697625
