Date,Prophet_Forecast
2022-12-31,33.81247916286784
2023-01-01,33.852160482181816
2023-01-02,32.432877469261456
2023-01-03,32.436509625798685
2023-01-04,32.439931437587845
2023-01-05,32.46241244903237
2023-01-06,32.520284053618454
2023-01-07,33.97315755093507
2023-01-08,33.97202742254619
2023-01-09,32.511061541486036
2023-01-10,32.47300381021659
2023-01-11,32.43560850443189
2023-01-12,32.41901779003913
2023-01-13,32.440405713585534
2023-01-14,33.86017381362044
2023-01-15,33.83003290264453
2023-01-16,32.34477331613972
2023-01-17,32.28764967365214
2023-01-18,32.236799932952906
2023-01-19,32.21261064701055
2023-01-20,32.232352093278195
2023-01-21,33.656368707353074
2023-01-22,33.63615956231591
2023-01-23,32.16615128247338
2023-01-24,32.12908942582996
2023-01-25,32.102468001640744
2023-01-26,32.105908816226105
2023-01-27,32.15581400247913
2023-01-28,33.61157676108042
2023-01-29,33.62368457025889
