Date,ARIMA_Forecast
2022-12-31,105.3441162285598
2023-01-01,105.34414380370697
2023-01-02,105.34883746826486
2023-01-03,105.3488432572397
2023-01-04,105.34923638510918
2023-01-05,105.34923710903314
2023-01-06,105.34927030664475
2023-01-07,105.34927038935074
2023-01-08,105.34927318732342
2023-01-09,105.34927319607483
2023-01-10,105.34927343200299
2023-01-11,105.349273432892
2023-01-12,105.34927345278369
2023-01-13,105.34927345287136
2023-01-14,105.34927345454852
2023-01-15,105.349273454557
2023-01-16,105.3492734546984
2023-01-17,105.34927345469922
2023-01-18,105.34927345471114
2023-01-19,105.34927345471121
2023-01-20,105.34927345471222
2023-01-21,105.34927345471222
2023-01-22,105.3492734547123
2023-01-23,105.3492734547123
2023-01-24,105.34927345471232
2023-01-25,105.34927345471232
2023-01-26,105.34927345471232
2023-01-27,105.34927345471232
2023-01-28,105.34927345471232
2023-01-29,105.34927345471232
