Date,Prophet_Forecast
2022-12-31,67.01119596956505
2023-01-01,66.79874659886237
2023-01-02,65.38472252891106
2023-01-03,65.1302656021366
2023-01-04,64.79827433735151
2023-01-05,64.48631019018188
2023-01-06,64.03768340974548
2023-01-07,64.76919915672535
2023-01-08,64.33636385194683
2023-01-09,62.726648672864535
2023-01-10,62.304176247741765
2023-01-11,61.834283042857734
2023-01-12,61.41637873578263
2023-01-13,60.89499897958051
2023-01-14,61.587532902057035
2023-01-15,61.14942562810408
2023-01-16,59.56745269500302
2023-01-17,59.204431999284
2023-01-18,58.82382500812237
2023-01-19,58.52264743557577
2023-01-20,58.14258439555889
2023-01-21,58.99778971924924
2023-01-22,58.7401678492952
2023-01-23,57.35273313493805
2023-01-24,57.194410004456216
2023-01-25,57.024723525467984
2023-01-26,56.93679832841288
2023-01-27,56.76855873472329
2023-01-28,57.83060771735762
2023-01-29,57.7715812086476
