Date,ARIMA_Forecast
2022-12-31,240.11826301196888
2023-01-01,239.73749655472295
2023-01-02,239.70589943998638
2023-01-03,239.96939856628848
2023-01-04,239.90208736644192
2023-01-05,239.92658058827053
2023-01-06,239.89643737187862
2023-01-07,239.90061065032697
2023-01-08,239.91016721567325
2023-01-09,239.90737868870588
2023-01-10,239.90872407986433
2023-01-11,239.90687302712175
2023-01-12,239.9073550900117
2023-01-13,239.90764053770275
2023-01-14,239.90756391552614
2023-01-15,239.907617743286
2023-01-16,239.90751979906196
2023-01-17,239.90755405128132
2023-01-18,239.907559375199
2023-01-19,239.90755957862967
2023-01-20,239.9075607781439
2023-01-21,239.90755619133225
2023-01-22,239.90755814972712
2023-01-23,239.9075580613059
2023-01-24,239.90755827684103
2023-01-25,239.9075582366209
2023-01-26,239.90755804721647
2023-01-27,239.90755814290233
2023-01-28,239.90755812754253
2023-01-29,239.9075581469242
