Date,Prophet_Forecast
2022-12-31,224.43216340608234
2023-01-01,224.64153474261573
2023-01-02,220.8228164230574
2023-01-03,220.66685969143788
2023-01-04,220.7213924362258
2023-01-05,220.85972282488706
2023-01-06,221.0365695482023
2023-01-07,224.92092956741794
2023-01-08,224.77074187814128
2023-01-09,220.57216259286045
2023-01-10,220.0252280594354
2023-01-11,219.68743190890402
2023-01-12,219.4421612240599
2023-01-13,219.25424622046197
2023-01-14,222.8025422543955
2023-01-15,222.35431082399077
2023-01-16,217.90422301433387
2023-01-17,217.15977001319933
2023-01-18,216.68461403057205
2023-01-19,216.36683156339757
2023-01-20,216.17430925917068
2023-01-21,219.78721598901217
2023-01-22,219.47232138167487
2023-01-23,215.2219865307668
2023-01-24,214.73961236517124
2023-01-25,214.58307844563183
2023-01-26,214.63312213203565
2023-01-27,214.84891499796768
2023-01-28,218.9007554339254
2023-01-29,219.04464185346555
