Date,ARIMA_Forecast
2022-12-31,239.3553873928517
2023-01-01,239.35540129657699
2023-01-02,239.13142405797257
2023-01-03,239.13141210990045
2023-01-04,239.20677647987105
2023-01-05,239.20678206531701
2023-01-06,239.17648290170115
2023-01-07,239.17647981616
2023-01-08,239.18739498523428
2023-01-09,239.18739632559965
2023-01-10,239.18319257733032
2023-01-11,239.18319194925107
2023-01-12,239.1847459188848
2023-01-13,239.18474618557062
2023-01-14,239.18415718251725
2023-01-15,239.18415706643466
2023-01-16,239.18437692077546
2023-01-17,239.18437696918772
2023-01-18,239.1842941325052
2023-01-19,239.18429411221268
2023-01-20,239.18432514488177
2023-01-21,239.18432515321703
2023-01-22,239.18431348675188
2023-01-23,239.18431348333357
2023-01-24,239.18431785983498
2023-01-25,239.1843178612218
2023-01-26,239.1843162172846
2023-01-27,239.18431621672383
2023-01-28,239.18431683373697
2023-01-29,239.18431683396224
