Date,ARIMA_Forecast
2022-12-31,327.7557149509804
2023-01-01,327.9392177274003
2023-01-02,327.83087328756926
2023-01-03,328.29086927275387
2023-01-04,328.2002136759531
2023-01-05,328.19972949851143
2023-01-06,328.2176569031775
2023-01-07,328.21242071893147
2023-01-08,328.2274703519684
2023-01-09,328.2250653442611
2023-01-10,328.2249920884356
2023-01-11,328.2259711304117
2023-01-12,328.2257622146547
2023-01-13,328.22625558307504
2023-01-14,328.2262057745379
2023-01-15,328.22620125950834
2023-01-16,328.226246317051
2023-01-17,328.22623912348274
2023-01-18,328.22625534640156
2023-01-19,328.22625501751673
2023-01-20,328.22625481965855
2023-01-21,328.22625673064636
2023-01-22,328.2262565222033
2023-01-23,328.22625705863607
2023-01-24,328.2262571026901
2023-01-25,328.2262570963865
2023-01-26,328.22625717376667
2023-01-27,328.226257169451
2023-01-28,328.2262571873684
2023-01-29,328.22625719103445
