Date,SARIMA_Forecast
2022-12-31,180.79818170382376
2023-01-01,181.22887296665687
2023-01-02,180.88170924865508
2023-01-03,181.0704580365497
2023-01-04,181.29439624262704
2023-01-05,181.17994910824996
2023-01-06,181.21619587666376
2023-01-07,181.27721312814506
2023-01-08,181.5723390529691
2023-01-09,181.64336352544254
2023-01-10,182.08094219824773
2023-01-11,181.72325876319164
2023-01-12,181.62308533404865
2023-01-13,181.9254445678328
2023-01-14,181.5594243901949
2023-01-15,181.8221281943123
2023-01-16,182.01395223051153
2023-01-17,181.99248014074104
2023-01-18,181.9345805806091
2023-01-19,182.06706135202575
2023-01-20,182.3941732470771
2023-01-21,182.37743126121686
2023-01-22,182.80172445510308
2023-01-23,182.38318950926876
2023-01-24,182.2980715887403
2023-01-25,182.60857168900458
2023-01-26,182.24373726420004
2023-01-27,182.50176304434908
2023-01-28,182.69561826243125
2023-01-29,182.66826106737867
