Date,SARIMA_Forecast
2022-12-31,50.39523674154936
2023-01-01,50.50509527020055
2023-01-02,50.19765250186283
2023-01-03,50.316019835084944
2023-01-04,50.12039002753542
2023-01-05,50.2315052487973
2023-01-06,50.25969899122813
2023-01-07,50.23100203980351
2023-01-08,50.362094055824066
2023-01-09,50.489886017020616
2023-01-10,50.76859120646967
2023-01-11,50.705256196061434
2023-01-12,50.532802604869794
2023-01-13,50.645978070558634
2023-01-14,50.33705028449407
2023-01-15,50.45605082722531
2023-01-16,50.260139837723955
2023-01-17,50.371383575169176
2023-01-18,50.3995101042361
2023-01-19,50.3708342055642
2023-01-20,50.50192060964264
2023-01-21,50.629709431797295
2023-01-22,50.90843375548806
2023-01-23,50.84510142150795
2023-01-24,50.672647563468544
2023-01-25,50.785823146061155
2023-01-26,50.476895309479566
2023-01-27,50.59589587443882
2023-01-28,50.39998487530292
2023-01-29,50.51122861687661
