Date,Prophet_Forecast
2022-12-31,377.34281168350765
2023-01-01,377.0341681189967
2023-01-02,386.3571855698235
2023-01-03,386.4722301989139
2023-01-04,386.55415553401355
2023-01-05,385.60722568047294
2023-01-06,384.9012987943129
2023-01-07,375.37339060791214
2023-01-08,375.0969953674478
2023-01-09,384.43119843387143
2023-01-10,384.54025526718794
2023-01-11,384.60383473662426
2023-01-12,383.63181944850976
2023-01-13,382.9003370018848
2023-01-14,373.35314553757433
2023-01-15,373.070755360952
2023-01-16,382.4193260453432
2023-01-17,382.57001949076965
2023-01-18,382.70901307758794
2023-01-19,381.85207208049803
2023-01-20,381.28036181805976
2023-01-21,371.94162937973255
2023-01-22,371.9191429102492
2023-01-23,381.58043360396306
2023-01-24,382.09652600540534
2023-01-25,382.6518651022654
2023-01-26,382.2588428126885
2023-01-27,382.1936067617359
2023-01-28,373.39728250825465
2023-01-29,373.9449973703883
