Date,SARIMA_Forecast
2022-12-31,103.92734721552058
2023-01-01,104.15171794325691
2023-01-02,103.97385742838965
2023-01-03,104.16293744223184
2023-01-04,104.31027858744292
2023-01-05,104.31699378714252
2023-01-06,104.18851646878035
2023-01-07,104.17440183968228
2023-01-08,104.41295376876614
2023-01-09,104.43712324032154
2023-01-10,104.50369472705418
2023-01-11,104.48113891329012
2023-01-12,104.45000363304062
2023-01-13,104.64524125640213
2023-01-14,104.45361937555717
2023-01-15,104.63417672746925
2023-01-16,104.77509181984537
2023-01-17,104.7807816290493
2023-01-18,104.64992065659857
2023-01-19,104.63584853622935
2023-01-20,104.87186982426654
2023-01-21,104.89153660565304
2023-01-22,104.95980525957063
2023-01-23,104.93480705755127
2023-01-24,104.90369922004767
2023-01-25,105.09896599023021
2023-01-26,104.90735546160828
2023-01-27,105.087920575778
2023-01-28,105.2288430323632
2023-01-29,105.23453212736096
