Date,ARIMA_Forecast
2022-12-31,378.45265316387423
2023-01-01,377.2445815020197
2023-01-02,376.9245266196177
2023-01-03,377.7996337472152
2023-01-04,377.51628772288
2023-01-05,377.73923508583744
2023-01-06,377.58536867980496
2023-01-07,377.57172231119654
2023-01-08,377.62771061668866
2023-01-09,377.60202109468366
2023-01-10,377.6286833244292
2023-01-11,377.61160510906495
2023-01-12,377.6128055072973
2023-01-13,377.6155022852902
2023-01-14,377.61344220458506
2023-01-15,377.61617702939895
2023-01-16,377.6144252719795
2023-01-17,377.61480701267004
2023-01-18,377.61482041670286
2023-01-19,377.61468591513716
2023-01-20,377.6149348660674
2023-01-21,377.6147662615759
2023-01-22,377.6148264794338
2023-01-23,377.6148064271836
2023-01-24,377.6148015310368
2023-01-25,377.614821606909
2023-01-26,377.61480639594794
2023-01-27,377.6148139209623
2023-01-28,377.61481026462997
2023-01-29,377.61481068439576
