Date,SARIMA_Forecast
2022-12-31,156.6442612222358
2023-01-01,156.9612203159034
2023-01-02,156.84527702649825
2023-01-03,156.97894831326377
2023-01-04,156.9840249908859
2023-01-05,156.52056292838847
2023-01-06,156.5047127750562
2023-01-07,156.3817170499773
2023-01-08,156.45840269728112
2023-01-09,156.02369580516907
2023-01-10,156.97874083828142
2023-01-11,157.06660739802288
2023-01-12,157.35853944077522
2023-01-13,157.50542700597828
2023-01-14,157.39964550355086
2023-01-15,157.694250170728
2023-01-16,157.60207273437314
2023-01-17,157.56942416973666
2023-01-18,157.5803387164079
2023-01-19,157.5195251659023
2023-01-20,157.66537750197827
2023-01-21,157.2047097754761
2023-01-22,158.10748522099362
2023-01-23,158.1614486415794
2023-01-24,158.44659200341266
2023-01-25,158.60664830156043
2023-01-26,158.50007994560724
2023-01-27,158.78222351290302
2023-01-28,158.69757648132986
2023-01-29,158.63156992544685
