Date,Prophet_Forecast
2022-12-31,2070.3661212348948
2023-01-01,2078.378138246675
2023-01-02,2058.6718092763626
2023-01-03,2068.4169932955892
2023-01-04,2075.72211497639
2023-01-05,2076.426355290313
2023-01-06,2074.8459463950717
2023-01-07,2097.2980462820256
2023-01-08,2095.130862902598
2023-01-09,2065.0225714408602
2023-01-10,2064.375693698999
2023-01-11,2061.534391270476
2023-01-12,2052.5710697779823
2023-01-13,2042.0270728412058
2023-01-14,2056.4310811327887
2023-01-15,2047.3240244379654
2023-01-16,2011.553183268624
2023-01-17,2006.6622730582149
2023-01-18,2001.1050745427624
2023-01-19,1991.0291043930563
2023-01-20,1981.0141837893793
2023-01-21,1997.589579379228
2023-01-22,1992.258562017229
2023-01-23,1961.7930746242273
2023-01-24,1963.6252937781508
2023-01-25,1966.0636171356414
2023-01-26,1965.0795168697664
2023-01-27,1965.0500418704735
2023-01-28,1992.279549012593
2023-01-29,1998.029397942904
