Date,Prophet_Forecast
2022-12-31,71.78158280167129
2023-01-01,71.47738163590377
2023-01-02,68.93172242720149
2023-01-03,68.93583253134399
2023-01-04,68.5215124191496
2023-01-05,67.94411261962863
2023-01-06,67.63017729919412
2023-01-07,69.49087961017017
2023-01-08,69.13881240255789
2023-01-09,66.54960694508641
2023-01-10,66.51459629379966
2023-01-11,66.06540408401773
2023-01-12,65.45694115117371
2023-01-13,65.11507867158548
2023-01-14,66.95012173620162
2023-01-15,66.57364544008038
2023-01-16,63.9601643814881
2023-01-17,63.89985027407202
2023-01-18,63.42317639493669
2023-01-19,62.78396917034287
2023-01-20,62.40713350651879
2023-01-21,64.2021737842652
2023-01-22,63.78007076283551
2023-01-23,61.114983669180454
2023-01-24,60.99699083422442
2023-01-25,60.45674658062444
2023-01-26,59.74853400700361
2023-01-27,59.29798000729117
2023-01-28,61.01555457768919
2023-01-29,60.51341519449946
