Date,ARIMA_Forecast
2022-12-31,125.35589045837001
2023-01-01,125.35589778988772
2023-01-02,125.2380715455359
2023-01-03,125.2380636589351
2023-01-04,125.26582644608489
2023-01-05,125.26582865255338
2023-01-06,125.2564884746619
2023-01-07,125.25648730155247
2023-01-08,125.25893864442813
2023-01-09,125.2589389865582
2023-01-10,125.25817614953247
2023-01-11,125.25817601085761
2023-01-12,125.2583869158009
2023-01-13,125.25838695800914
2023-01-14,125.2583236973314
2023-01-15,125.25832368228441
2023-01-16,125.25834161550995
2023-01-17,125.25834162017445
2023-01-18,125.25833633439547
2023-01-19,125.25833633283914
2023-01-20,125.25833784934869
2023-01-21,125.25833784983311
2023-01-22,125.25833740655749
2023-01-23,125.25833740640165
2023-01-24,125.25833753431176
2023-01-25,125.25833753436015
2023-01-26,125.2583374971206
2023-01-27,125.25833749710537
2023-01-28,125.25833750788065
2023-01-29,125.25833750788536
