Date,ARIMA_Forecast
2022-12-31,129.46842709898002
2023-01-01,129.36649707196463
2023-01-02,129.18763784393317
2023-01-03,129.50430239541421
2023-01-04,129.23451337484437
2023-01-05,129.35907212850296
2023-01-06,129.31741518538323
2023-01-07,129.29095162172948
2023-01-08,129.34559165151617
2023-01-09,129.29877259990374
2023-01-10,129.32685992310297
2023-01-11,129.31620576442458
2023-01-12,129.31315439146118
2023-01-13,129.3218811140661
2023-01-14,129.31338080187012
2023-01-15,129.31916194589365
2023-01-16,129.3167042225224
2023-01-17,129.31657942834642
2023-01-18,129.3179288758967
2023-01-19,129.3163962216156
2023-01-20,129.3175293131104
2023-01-21,129.3169849883525
2023-01-22,129.31704830920708
2023-01-23,129.31724774300025
2023-01-24,129.3169782097354
2023-01-25,129.3171943590706
2023-01-26,129.31707784620318
2023-01-27,129.3171053025189
2023-01-28,129.3171323167126
2023-01-29,129.31708626955844
