Date,SARIMA_Forecast
2022-12-31,146.20794411769006
2023-01-01,146.74801082440027
2023-01-02,146.28724605925464
2023-01-03,146.5089417858254
2023-01-04,146.00233338612557
2023-01-05,146.13664307355415
2023-01-06,146.22415907965157
2023-01-07,146.40008399480078
2023-01-08,146.09340098076672
2023-01-09,146.01036862952083
2023-01-10,146.44203965322222
2023-01-11,146.3833557417157
2023-01-12,145.8331509282955
2023-01-13,146.2510426286704
2023-01-14,145.61440597925295
2023-01-15,145.7768908538102
2023-01-16,145.25917622806966
2023-01-17,145.4938656346495
2023-01-18,145.5820604427305
2023-01-19,145.78193647704157
2023-01-20,145.46861396286135
2023-01-21,145.32592287680362
2023-01-22,145.92488566801023
2023-01-23,145.79988825263973
2023-01-24,145.2586381163162
2023-01-25,145.68178687503536
2023-01-26,145.05271711426042
2023-01-27,145.21774964161665
2023-01-28,144.70051284864027
2023-01-29,144.93088334253437
