Date,Prophet_Forecast
2022-12-31,47.416120553124124
2023-01-01,47.26855096272796
2023-01-02,46.476172044158176
2023-01-03,46.25816117722045
2023-01-04,46.15286774192433
2023-01-05,46.016437908668244
2023-01-06,45.815673562457185
2023-01-07,46.30086063420433
2023-01-08,46.138848349970324
2023-01-09,45.34157756447531
2023-01-10,45.12816185768546
2023-01-11,45.03658622714102
2023-01-12,44.922337888644876
2023-01-13,44.75128007424847
2023-01-14,45.2725037472468
2023-01-15,45.15143814115686
2023-01-16,44.398417450494264
2023-01-17,44.23080630163514
2023-01-18,44.18474760304344
2023-01-19,44.11384590536618
2023-01-20,43.98209566871341
2023-01-21,44.53678779769095
2023-01-22,44.44167376918396
2023-01-23,43.70558312116224
2023-01-24,43.54459543880817
2023-01-25,43.49382905608771
2023-01-26,43.406158373469935
2023-01-27,43.24516814691892
2023-01-28,43.75807728541098
2023-01-29,43.60891090255899
