Date,Prophet_Forecast
2022-12-31,79.45730148793884
2023-01-01,79.60527442473773
2023-01-02,81.30889712143083
2023-01-03,81.51335306358943
2023-01-04,81.6492386669103
2023-01-05,81.7763966317583
2023-01-06,81.96411388746878
2023-01-07,80.252363320484
2023-01-08,80.3285015301728
2023-01-09,81.96696693641917
2023-01-10,82.11382645790057
2023-01-11,82.20038396544227
2023-01-12,82.2870036200369
2023-01-13,82.44330263674799
2023-01-14,80.70939271116363
2023-01-15,80.77258224823673
2023-01-16,82.40708347018669
2023-01-17,82.55857223997006
2023-01-18,82.65781329924663
2023-01-19,82.76450341928205
2023-01-20,82.94748630829972
2023-01-21,81.24601775154001
2023-01-22,81.34649232539543
2023-01-23,83.0221749527366
2023-01-24,83.21778434210489
2023-01-25,83.36314025877037
2023-01-26,83.51702644317724
2023-01-27,83.74742242924405
2023-01-28,82.09278225982911
2023-01-29,82.2387710910208
