Date,SARIMA_Forecast
2022-12-31,74.76394217594088
2023-01-01,74.75169193038617
2023-01-02,74.68673830940368
2023-01-03,74.45273197272583
2023-01-04,74.33678273358974
2023-01-05,74.58878591672143
2023-01-06,74.78655633828411
2023-01-07,74.87813057689317
2023-01-08,74.90962579382301
2023-01-09,74.8749314730327
2023-01-10,74.98678893288088
2023-01-11,74.9383112149582
2023-01-12,74.74805632232753
2023-01-13,74.80607110147416
2023-01-14,74.70442780739425
2023-01-15,74.48962294372566
2023-01-16,74.36362612204054
2023-01-17,74.62084869509908
2023-01-18,74.81589649842334
2023-01-19,74.90888603390606
2023-01-20,74.93963870093523
2023-01-21,74.90540120881111
2023-01-22,75.01696958962535
2023-01-23,74.96861235729112
2023-01-24,74.77829654491214
2023-01-25,74.83634317317946
2023-01-26,74.73468323202233
2023-01-27,74.51988707118144
2023-01-28,74.39388569985114
2023-01-29,74.6511106499247
