Date,SARIMA_Forecast
2022-12-31,21.62774773807034
2023-01-01,21.121309497554346
2023-01-02,21.314274123529152
2023-01-03,21.778888655770334
2023-01-04,21.816097378037036
2023-01-05,21.83211315374743
2023-01-06,21.576672053351825
2023-01-07,21.389977641250056
2023-01-08,21.60259402341405
2023-01-09,21.42318273292814
2023-01-10,21.826373054071535
2023-01-11,21.882281233827538
2023-01-12,22.004378420635096
2023-01-13,21.26698264230571
2023-01-14,21.246018603127812
2023-01-15,21.503661231670925
2023-01-16,21.50066062067022
2023-01-17,21.535246575397007
2023-01-18,21.320758540291955
2023-01-19,21.229415584501066
2023-01-20,21.417735249334203
2023-01-21,21.08133337973747
2023-01-22,21.48103541754561
2023-01-23,21.604607121768392
2023-01-24,21.7714499014495
2023-01-25,21.149156541155236
2023-01-26,21.234850396011545
2023-01-27,21.595359987264448
2023-01-28,21.618360644002028
2023-01-29,21.65152747349
