Date,Prophet_Forecast
2022-12-31,147.84534886070153
2023-01-01,148.7971730787295
2023-01-02,149.28820237249818
2023-01-03,150.53923192766598
2023-01-04,151.43581797396334
2023-01-05,152.24768628473612
2023-01-06,153.06025802048424
2023-01-07,154.46755871971274
2023-01-08,155.30108202535988
2023-01-09,155.5981517462215
2023-01-10,156.58376912169155
2023-01-11,157.1491527104296
2023-01-12,157.57104243989218
2023-01-13,157.943088175724
2023-01-14,158.86859134042965
2023-01-15,159.18917469275775
2023-01-16,158.95292811013996
2023-01-17,159.39602210761615
2023-01-18,159.4210018859908
2023-01-19,159.3158391950208
2023-01-20,159.1850683546121
2023-01-21,159.64228103268584
2023-01-22,159.53856089189975
2023-01-23,158.9304117260537
2023-01-24,159.06117622621457
2023-01-25,158.839163062305
2023-01-26,158.55656381602128
2023-01-27,158.32048960095315
2023-01-28,158.7454046090916
2023-01-29,158.6815394100858
