Date,Prophet_Forecast
2022-12-31,87.60760693869634
2023-01-01,88.10715406381044
2023-01-02,85.64602578486608
2023-01-03,86.21903902379354
2023-01-04,86.78731317765559
2023-01-05,87.2433781044305
2023-01-06,87.5828943888452
2023-01-07,90.64099454909915
2023-01-08,90.9333988293114
2023-01-09,88.22876811976947
2023-01-10,88.52714697841928
2023-01-11,88.7956331879955
2023-01-12,88.9333367537087
2023-01-13,88.94293415823266
2023-01-14,91.66683093592954
2023-01-15,91.62809099232169
2023-01-16,88.60260024039283
2023-01-17,88.5973226651078
2023-01-18,88.58579035417188
2023-01-19,88.47289532494423
2023-01-20,88.26629357329482
2023-01-21,90.81243856771299
2023-01-22,90.63740621083218
2023-01-23,87.51898176758945
2023-01-24,87.46486904649058
2023-01-25,87.44816473058505
2023-01-26,87.37216619006462
2023-01-27,87.24182283044115
2023-01-28,89.89984696234328
2023-01-29,89.86764414425618
