Date,ARIMA_Forecast
2022-12-31,242.22094626920486
2023-01-01,242.22097943934858
2023-01-02,242.06252653185174
2023-01-03,242.06251747383905
2023-01-04,242.10845614854628
2023-01-05,242.10846073593194
2023-01-06,242.09624632539493
2023-01-07,242.0962449365578
2023-01-08,242.09966439402038
2023-01-09,242.09966490082246
2023-01-10,242.09873677172357
2023-01-11,242.0987366156047
2023-01-12,242.09899323289468
2023-01-13,242.09899328373635
2023-01-14,242.09892311304006
2023-01-15,242.0989230975084
2023-01-16,242.09894241279184
2023-01-17,242.0989424176016
2023-01-18,242.09893712188094
2023-01-19,242.09893712043123
2023-01-20,242.09893857581972
2023-01-21,242.09893857625693
2023-01-22,242.09893817684926
2023-01-23,242.09893817671912
2023-01-24,242.0989382864232
2023-01-25,242.09893828646182
2023-01-26,242.09893825634506
2023-01-27,242.0989382563337
2023-01-28,242.09893826460407
2023-01-29,242.0989382646074
