Date,Prophet_Forecast
2022-12-31,41.01715047694703
2023-01-01,41.21726599361869
2023-01-02,46.10236426145622
2023-01-03,46.529378192718085
2023-01-04,46.758549311914905
2023-01-05,46.9120702157937
2023-01-06,47.15424131190477
2023-01-07,42.65240762394726
2023-01-08,42.907868208994216
2023-01-09,47.83085433025748
2023-01-10,48.277283104000986
2023-01-11,48.506760722238546
2023-01-12,48.641252458520164
2023-01-13,48.84525729700349
2023-01-14,44.28675224271195
2023-01-15,44.46809839232777
2023-01-16,49.3010047255478
2023-01-17,49.643256444877736
2023-01-18,49.75668236884554
2023-01-19,49.76577927965299
2023-01-20,49.8378320332184
2023-01-21,45.14379571199037
2023-01-22,45.18913334671713
2023-01-23,49.888706803920094
2023-01-24,50.103429451780805
2023-01-25,50.098156997589285
2023-01-26,50.00023633937121
2023-01-27,49.97955318460268
2023-01-28,45.209346612190885
2023-01-29,45.196985900369484
