Date,SARIMA_Forecast
2022-12-31,465.5981041198403
2023-01-01,465.9685996881021
2023-01-02,464.6576154466457
2023-01-03,464.39377864620536
2023-01-04,464.2224284047298
2023-01-05,466.574246735585
2023-01-06,466.9171410111975
2023-01-07,467.571103768812
2023-01-08,468.2755970002158
2023-01-09,467.55449656442846
2023-01-10,469.08137833748
2023-01-11,469.0197699936082
2023-01-12,468.75605165352437
2023-01-13,469.2508696628853
2023-01-14,467.90617656968215
2023-01-15,467.6405515830599
2023-01-16,467.46454182695646
2023-01-17,469.8271613921682
2023-01-18,470.16090423386197
2023-01-19,470.8156205959349
2023-01-20,471.5165262085844
2023-01-21,470.7908132349223
2023-01-22,472.3316624577292
2023-01-23,472.26419819828016
2023-01-24,472.001085557875
2023-01-25,472.49579471936136
2023-01-26,471.1511311392966
2023-01-27,470.88550771835094
2023-01-28,470.7095020418189
2023-01-29,473.0721121501413
