Date,SARIMA_Forecast
2022-12-31,115.53813732740011
2023-01-01,115.6881116559911
2023-01-02,115.2534360539836
2023-01-03,115.25523240520552
2023-01-04,115.17479123789468
2023-01-05,115.21796410099505
2023-01-06,115.27674311806824
2023-01-07,115.24405090195391
2023-01-08,115.51622269055977
2023-01-09,115.51460235682666
2023-01-10,116.07625380661463
2023-01-11,116.11081733461533
2023-01-12,116.01378430821781
2023-01-13,116.1804908586901
2023-01-14,115.74223145184172
2023-01-15,115.74483897220561
2023-01-16,115.66427514566087
2023-01-17,115.70746589747164
2023-01-18,115.76635102498088
2023-01-19,115.73349373096157
2023-01-20,116.00571490414971
2023-01-21,116.0041248350939
2023-01-22,116.56571281844082
2023-01-23,116.60031673315008
2023-01-24,116.50328045761609
2023-01-25,116.66998773128937
2023-01-26,116.23172816954053
2023-01-27,116.23433572496474
2023-01-28,116.15377189311775
2023-01-29,116.19696264570196
