Date,Prophet_Forecast
2022-12-31,38.057758080787515
2023-01-01,37.934406602360106
2023-01-02,39.34237025958612
2023-01-03,39.266238912063606
2023-01-04,39.135280457931344
2023-01-05,38.969577083568865
2023-01-06,38.85498102248899
2023-01-07,37.16052145712979
2023-01-08,37.04102432381084
2023-01-09,38.464068920264175
2023-01-10,38.414259491048654
2023-01-11,38.320645046621806
2023-01-12,38.20285557024223
2023-01-13,38.146063448730885
2023-01-14,36.518401698944956
2023-01-15,36.47360053333777
2023-01-16,37.97796579624971
2023-01-17,38.014676936574574
2023-01-18,38.01123713349756
2023-01-19,37.985642978477976
2023-01-20,38.021381705912084
2023-01-21,36.48488663189695
2023-01-22,36.52821138787848
2023-01-23,38.116045507029085
2023-01-24,38.23004806505692
2023-01-25,38.29633106560728
2023-01-26,38.3316591102515
2023-01-27,38.418472570687975
2023-01-28,36.92236425806624
2023-01-29,36.99476964140936
