Date,ARIMA_Forecast
2022-12-31,113.11738400496144
2023-01-01,113.11738529067811
2023-01-02,113.00632698601359
2023-01-03,113.0063211829097
2023-01-04,113.03030334023873
2023-01-05,113.03030445687556
2023-01-06,113.02053729588069
2023-01-07,113.02053635049326
2023-01-08,113.02301875987568
2023-01-09,113.02301899065895
2023-01-10,113.02212963995143
2023-01-11,113.02212951711844
2023-01-12,113.02237657633091
2023-01-13,113.02237661091698
2023-01-14,113.02229392069296
2023-01-15,113.02229390591425
2023-01-16,113.02231802064547
2023-01-17,113.02231802513973
2023-01-18,113.02231024371868
2023-01-19,113.0223102420095
2023-01-20,113.0223125722085
2023-01-21,113.02231257274892
2023-01-22,113.02231183553552
2023-01-23,113.02231183534299
2023-01-24,113.02231205931331
2023-01-25,113.0223120593753
2023-01-26,113.02231198927068
2023-01-27,113.02231198924942
2023-01-28,113.02231201071532
2023-01-29,113.02231201072222
