Date,SARIMA_Forecast
2022-12-31,12.02437901490551
2023-01-01,11.67645977287371
2023-01-02,11.350144924936924
2023-01-03,11.259974875366815
2023-01-04,11.201684457025701
2023-01-05,11.358168597399503
2023-01-06,11.406961722775963
2023-01-07,11.016007730402643
2023-01-08,11.09781141778921
2023-01-09,11.140048693065495
2023-01-10,11.266285626082558
2023-01-11,11.080563913504708
2023-01-12,10.909741139347828
2023-01-13,10.602097325668044
2023-01-14,10.311990851265264
2023-01-15,10.254379847169693
2023-01-16,10.225348085839677
2023-01-17,10.408133697244171
2023-01-18,10.480585890776279
2023-01-19,10.110879508105082
2023-01-20,10.211801192337298
2023-01-21,10.271223570906576
2023-01-22,10.41289628471099
2023-01-23,10.24105531270381
2023-01-24,10.082710682549562
2023-01-25,9.786284048672798
2023-01-26,9.506261215108271
2023-01-27,9.457714861486942
2023-01-28,9.436831732731251
2023-01-29,9.626942526135625
