Date,Prophet_Forecast
2022-12-31,210.84077210851595
2023-01-01,210.37711121018668
2023-01-02,210.8360625081042
2023-01-03,210.46545459556899
2023-01-04,210.36651329603626
2023-01-05,209.483483806374
2023-01-06,208.3327469547439
2023-01-07,207.47379722203934
2023-01-08,206.9989090679796
2023-01-09,207.46796892920167
2023-01-10,207.12831857537205
2023-01-11,207.08010008679634
2023-01-12,206.26592113092482
2023-01-13,205.20003284106454
2023-01-14,204.43938580026742
2023-01-15,204.0733879659572
2023-01-16,204.6588387254562
2023-01-17,204.43988122374924
2023-01-18,204.51345943126563
2023-01-19,203.8190947086717
2023-01-20,202.86817025748573
2023-01-21,202.2150851829831
2023-01-22,201.9470984947821
2023-01-23,202.61933411218666
2023-01-24,202.47478638870027
2023-01-25,202.6098105868032
2023-01-26,201.9639116885953
2023-01-27,201.04901927949837
2023-01-28,200.42061033068512
2023-01-29,200.16750106239814
