Date,SARIMA_Forecast
2022-12-31,109.56259762671297
2023-01-01,109.6910846805209
2023-01-02,109.52796737645956
2023-01-03,109.37300818651585
2023-01-04,108.72737789572076
2023-01-05,109.08952611869722
2023-01-06,109.32373295006019
2023-01-07,109.27395413805162
2023-01-08,108.99870995905586
2023-01-09,109.77533942978712
2023-01-10,110.9236905955106
2023-01-11,110.28970050724017
2023-01-12,109.90721622720464
2023-01-13,110.03757332133397
2023-01-14,109.87358187727615
2023-01-15,109.71889758980164
2023-01-16,109.07313937410807
2023-01-17,109.43540484804214
2023-01-18,109.66946539829132
2023-01-19,109.61970150786306
2023-01-20,109.34442057091067
2023-01-21,110.12095297471082
2023-01-22,111.26935547217958
2023-01-23,110.6353877325421
2023-01-24,110.2529035149343
2023-01-25,110.38326058918102
2023-01-26,110.21926915679188
2023-01-27,110.06458486693757
2023-01-28,109.41882665272347
2023-01-29,109.7810921240796
