Date,ARIMA_Forecast
2022-12-31,35.438831728391065
2023-01-01,35.43883517725809
2023-01-02,35.4371026352801
2023-01-03,35.43710174784933
2023-01-04,35.437166318644636
2023-01-05,35.437166377324715
2023-01-06,35.43715011696848
2023-01-07,35.4371501002673
2023-01-08,35.437150651483485
2023-01-09,35.437150652222726
2023-01-10,35.43715049939842
2023-01-11,35.437150499162335
2023-01-12,35.437150503812376
2023-01-13,35.43715050382052
2023-01-14,35.43715050238209
2023-01-15,35.43715050237912
2023-01-16,35.43715050241776
2023-01-17,35.43715050241784
2023-01-18,35.437150502404286
2023-01-19,35.43715050240425
2023-01-20,35.43715050240456
2023-01-21,35.43715050240456
2023-01-22,35.437150502404435
2023-01-23,35.437150502404435
2023-01-24,35.437150502404435
2023-01-25,35.437150502404435
2023-01-26,35.437150502404435
2023-01-27,35.437150502404435
2023-01-28,35.437150502404435
2023-01-29,35.437150502404435
