Date,ARIMA_Forecast
2022-12-31,76.49975093087613
2023-01-01,76.46948052718929
2023-01-02,76.44298233009239
2023-01-03,76.42376766397986
2023-01-04,76.40965818966956
2023-01-05,76.41084778168751
2023-01-06,76.40948409464866
2023-01-07,76.408505804308
2023-01-08,76.40729281770403
2023-01-09,76.40675629544846
2023-01-10,76.4067564715823
2023-01-11,76.40671414941785
2023-01-12,76.4066654576638
2023-01-13,76.40660215546117
2023-01-14,76.40657929628041
2023-01-15,76.4065777358004
2023-01-16,76.40657676200101
2023-01-17,76.40657412424963
2023-01-18,76.40657103476681
2023-01-19,76.40656996028733
2023-01-20,76.40656986223462
2023-01-21,76.40656985064923
2023-01-22,76.4065697111083
2023-01-23,76.40656956261435
2023-01-24,76.40656950965841
2023-01-25,76.40656950537058
2023-01-26,76.40656950584936
2023-01-27,76.40656949875111
2023-01-28,76.40656949157336
2023-01-29,76.40656948893631
