Date,SARIMA_Forecast
2022-12-31,241.92691299247085
2023-01-01,241.92691298958803
2023-01-02,242.02625821958276
2023-01-03,242.0262582178016
2023-01-04,241.64205101043206
2023-01-05,241.6420510106989
2023-01-06,241.17714144228003
2023-01-07,241.17714144360158
2023-01-08,240.65398369294417
2023-01-09,240.6539836944824
2023-01-10,241.3396573760307
2023-01-11,241.3396573742813
2023-01-12,241.3334032739719
2023-01-13,241.3334032712863
2023-01-14,241.44920971613396
2023-01-15,241.44920971447462
2023-01-16,241.04408525019943
2023-01-17,241.0440852504481
2023-01-18,240.4420217550157
2023-01-19,240.44202175624687
2023-01-20,240.58190322278065
2023-01-21,240.5819032242137
2023-01-22,241.08592124862537
2023-01-23,241.0859212469956
2023-01-24,241.103140994685
2023-01-25,241.10314099198587
2023-01-26,241.21782144328708
2023-01-27,241.21782144161946
2023-01-28,240.81412777674123
2023-01-29,240.81412777699114
