Date,ARIMA_Forecast
2022-12-31,45.511055882597105
2023-01-01,45.563284986653194
2023-01-02,45.491108905168666
2023-01-03,45.529716518445014
2023-01-04,45.5229971107536
2023-01-05,45.51958202682523
2023-01-06,45.524581117525514
2023-01-07,45.52076869117228
2023-01-08,45.522109413423905
2023-01-09,45.52211618623945
2023-01-10,45.521767163828464
2023-01-11,45.52208878244393
2023-01-12,45.521922454245484
2023-01-13,45.52195642616024
2023-01-14,45.52197482535983
2023-01-15,45.52194933858847
2023-01-16,45.52196604756148
2023-01-17,45.5219600493085
2023-01-18,45.52195995951935
2023-01-19,45.521961748833796
2023-01-20,45.5219602404319
2023-01-21,45.52196097410392
2023-01-22,45.52196082599811
2023-01-23,45.52196073098011
2023-01-24,45.52196085439324
2023-01-25,45.52196077826318
2023-01-26,45.521960804549494
2023-01-27,45.521960805699734
2023-01-28,45.52196079690101
2023-01-29,45.52196080396568
