Date,ARIMA_Forecast
2022-12-31,225.1148328823284
2023-01-01,224.75628575987372
2023-01-02,224.9861855947372
2023-01-03,224.83352186328295
2023-01-04,224.8801889634437
2023-01-05,224.86482110424467
2023-01-06,224.87896900981087
2023-01-07,224.87127264447113
2023-01-08,224.87500659612223
2023-01-09,224.87355454482415
2023-01-10,224.87427237027617
2023-01-11,224.87380292558495
2023-01-12,224.87403465756552
2023-01-13,224.87392774938053
2023-01-14,224.87397760820562
2023-01-15,224.87395112935363
2023-01-16,224.87396584442303
2023-01-17,224.8739587726029
2023-01-18,224.87396214809684
2023-01-19,224.87396045041913
2023-01-20,224.87396133988622
2023-01-21,224.873960880499
2023-01-22,224.87396110342345
2023-01-23,224.87396099324909
2023-01-24,224.87396104958367
2023-01-25,224.873961020713
2023-01-26,224.87396103524117
2023-01-27,224.87396102806906
2023-01-28,224.8739610316746
2023-01-29,224.87396102983735
