Date,SARIMA_Forecast
2022-12-31,101.32744317450009
2023-01-01,101.54727685095057
2023-01-02,101.08633674485382
2023-01-03,100.48897496519666
2023-01-04,100.04549179571154
2023-01-05,100.36342526617833
2023-01-06,100.59556337616947
2023-01-07,100.50062761321254
2023-01-08,100.66172287309595
2023-01-09,100.76974972135488
2023-01-10,101.09559166525027
2023-01-11,100.91215786319141
2023-01-12,101.06994483037177
2023-01-13,101.33059768966173
2023-01-14,100.85296978565464
2023-01-15,100.26242322257156
2023-01-16,99.81613057413013
2023-01-17,100.13518969244527
2023-01-18,100.36688457795347
2023-01-19,100.27212665802325
2023-01-20,100.43314108329756
2023-01-21,100.54121331871384
2023-01-22,100.8670255478341
2023-01-23,100.68360034423618
2023-01-24,100.84138380963542
2023-01-25,101.10203810220325
2023-01-26,100.62440961197247
2023-01-27,100.0338632885665
2023-01-28,99.58757054178898
2023-01-29,99.90662970002292
