Date,Prophet_Forecast
2022-12-31,105.36045345123632
2023-01-01,105.26166185013885
2023-01-02,102.97760078031368
2023-01-03,102.64954108523212
2023-01-04,102.55766461924118
2023-01-05,102.52201425390626
2023-01-06,102.5054583485508
2023-01-07,104.34258961427219
2023-01-08,104.14972378248476
2023-01-09,101.78296779004867
2023-01-10,101.38460490495578
2023-01-11,101.23549402223634
2023-01-12,101.15600922985176
2023-01-13,101.10900451053516
2023-01-14,102.92872337974546
2023-01-15,102.73081841341202
2023-01-16,100.37044960692626
2023-01-17,99.9887079300351
2023-01-18,99.86505999333694
2023-01-19,99.81833839819224
2023-01-20,99.8097609433265
2023-01-21,101.67189668329233
2023-01-22,101.51874193274742
2023-01-23,99.2038733019959
2023-01-24,98.86692233521443
2023-01-25,98.78606599337597
2023-01-26,98.77905605332147
2023-01-27,98.80626931716438
2023-01-28,100.69969561123332
2023-01-29,100.57302594881979
