Date,Prophet_Forecast
2022-12-31,79.44373746074115
2023-01-01,79.36975211386944
2023-01-02,79.75793241204983
2023-01-03,79.61390243018397
2023-01-04,79.36622778440496
2023-01-05,79.2542787701225
2023-01-06,79.09417783634814
2023-01-07,78.31948245750901
2023-01-08,78.0789765905235
2023-01-09,78.32904126451612
2023-01-10,78.07928331069516
2023-01-11,77.76148119250199
2023-01-12,77.61735792499842
2023-01-13,77.46446029931028
2023-01-14,76.736797344664
2023-01-15,76.58261244168268
2023-01-16,76.95676018182138
2023-01-17,76.86636683583839
2023-01-18,76.73983255993892
2023-01-19,76.81468383508881
2023-01-20,76.90355324251266
2023-01-21,76.43493683604625
2023-01-22,76.55110036926796
2023-01-23,77.20060192126098
2023-01-24,77.38410593653188
2023-01-25,77.52354277096504
2023-01-26,77.85011812448217
2023-01-27,78.17044538365577
2023-01-28,77.90744720151676
2023-01-29,78.1983938919262
