Date,ARIMA_Forecast
2022-12-31,110.1495968121372
2023-01-01,109.955526367133
2023-01-02,109.82622180990221
2023-01-03,109.8998006982518
2023-01-04,109.9032822052488
2023-01-05,109.92281285592497
2023-01-06,109.91379435450443
2023-01-07,109.90904460203507
2023-01-08,109.91005196866165
2023-01-09,109.91016793004475
2023-01-10,109.9112552654924
2023-01-11,109.91095440124259
2023-01-12,109.91082197044116
2023-01-13,109.91078306828175
2023-01-14,109.91078287164868
2023-01-15,109.91082950809525
2023-01-16,109.9108228413988
2023-01-17,109.91082096948232
2023-01-18,109.9108168283509
2023-01-19,109.91081649184984
2023-01-20,109.91081809386127
2023-01-21,109.91081809146912
2023-01-22,109.91081817323091
2023-01-23,109.91081794891238
2023-01-24,109.910817920811
2023-01-25,109.91081796130084
2023-01-26,109.91081797077918
2023-01-27,109.91081797988144
2023-01-28,109.91081797077409
2023-01-29,109.91081796921127
