Date,ARIMA_Forecast
2022-12-31,109.3507152793698
2023-01-01,109.4570775756207
2023-01-02,109.09850784704629
2023-01-03,109.47760757883485
2023-01-04,109.30745646738166
2023-01-05,109.33326292470605
2023-01-06,109.35770334883902
2023-01-07,109.30973227709688
2023-01-08,109.34644289773105
2023-01-09,109.33243050326028
2023-01-10,109.33381604075021
2023-01-11,109.33811242298577
2023-01-12,109.33257766758894
2023-01-13,109.33600311673963
2023-01-14,109.33482828153748
2023-01-15,109.33475383841257
2023-01-16,109.33536352712736
2023-01-17,109.33477490363384
2023-01-18,109.33509275057578
2023-01-19,109.33500194412667
2023-01-20,109.33496735703267
2023-01-21,109.33504314243324
2023-01-22,109.33498293320493
2023-01-23,109.33501193893615
2023-01-24,109.33500633601437
2023-01-25,109.33500001317535
2023-01-26,109.33500873578011
2023-01-27,109.3350027202976
2023-01-28,109.33500525461777
2023-01-29,109.33500511221519
